time_s,segment,body,x_m,y_m,z_m
1.720000,0,RR_2,-0.37667537,-0.22031187,0.10511518
1.740000,0,RR_2,-0.37929264,-0.22073759,0.10469610
1.760000,0,RR_2,-0.38206986,-0.22106551,0.10435924
1.780000,0,RR_2,-0.38468599,-0.22145773,0.10397615
1.800000,0,RR_2,-0.38746685,-0.22171518,0.10370669
1.820000,0,RR_2,-0.39003241,-0.22206119,0.10337099
1.840000,0,RR_2,-0.39279240,-0.22224283,0.10317349
1.860000,0,RR_2,-0.39530095,-0.22254747,0.10288081
1.880000,0,RR_2,-0.39805013,-0.22265734,0.10275143
1.900000,0,RR_2,-0.40051699,-0.22292943,0.10249355
1.920000,0,RR_2,-0.40322340,-0.22298391,0.10241896
1.940000,0,RR_2,-0.40581194,-0.22363047,0.10185439
1.960000,0,RR_2,-0.40872580,-0.22368178,0.10178818
1.980000,0,RR_2,-0.41119128,-0.22479086,0.10085510
2.000000,0,RR_2,-0.41401675,-0.22463410,0.10096824
2.020000,0,RR_2,-0.41659051,-0.22527146,0.10043635
2.040000,0,RR_2,-0.42008084,-0.22689117,0.09912539
2.060000,0,RR_2,-0.42292127,-0.22774272,0.09845254
2.080000,0,RR_2,-0.42531767,-0.22857909,0.09780530
2.100000,0,RR_2,-0.42886373,-0.23018022,0.09659739
2.120000,0,RR_2,-0.43205991,-0.23091865,0.09606648
2.140000,0,RR_2,-0.43492979,-0.23173454,0.09549172
2.160000,0,RR_2,-0.43837816,-0.23353682,0.09423556
2.180000,0,RR_2,-0.44140682,-0.23415262,0.09385021
2.200000,0,RR_2,-0.44420150,-0.23486306,0.09340948
2.220000,0,RR_2,-0.44755271,-0.23664349,0.09227470
2.240000,0,RR_2,-0.45079845,-0.23809388,0.09140567
2.260000,0,RR_2,-0.45407948,-0.23977622,0.09043160
2.280000,0,RR_2,-0.45738909,-0.24127306,0.08962295
2.300000,0,RR_2,-0.46082124,-0.24319720,0.08860934
2.320000,0,RR_2,-0.46391669,-0.24416441,0.08819290
2.340000,0,RR_2,-0.46707126,-0.24526052,0.08773382
2.360000,0,RR_2,-0.47060019,-0.24750064,0.08670069
2.380000,0,RR_2,-0.47364825,-0.24867953,0.08627094
2.400000,0,RR_2,-0.47682121,-0.24973850,0.08594629
