Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
FR_2,0.031017050023341,-0.00315409712315018,0.0603829008587162,0,0,0,0.190678699317919,9.4201952894975E-05,-1.61925149850558E-06,2.17278530256513E-05,9.65720892715286E-05,-2.94920152220904E-06,3.07564682108771E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/FR_2.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/FR_2.STL,,腿右前-3/FR_2-1/腿部连接件下2-1;腿右前-3/FR_2-1/腿部连杆下2-1;腿右前-3/FR_2-1/腿部连接件中2-1;腿右前-3/FR_2-1/紧固件_腿部连接件中下-1;腿右前-3/FR_2-1/紧固件_腿部连杆-1;腿右前-3/FR_2-1/紧固件_腿部连杆-2;腿右前-3/FR_2-1/紧固件_腿部连杆-3;腿右前-3/FR_2-1/紧固件_腿部连杆-4,X10,Z10,FR_2,revolute,0.0601103896864986,0.0011308340441035,-0.170459561967353,0,0,0,FR_1,0,-0.998349626939264,-0.0574284110021499,0,0,0,0,,,,,,,,
RL_thigh,-0.0153679590985956,0.0490410364519705,0.000237962195717393,0,0,0,0.641109402756559,0.000290661841310732,1.31396587134449E-05,-1.00964555908373E-05,0.000377482720336106,-0.000115506681499379,0.000376382352056059,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_thigh.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_thigh.STL,,腿左后-3/RL_thigh-1/电机连接件2-1;腿左后-3/RL_thigh-1/电机连接件3-1;腿左后-3/RL_thigh-1/腿部连杆上2-1;腿左后-3/RL_thigh-1/腿部连接件上1-1;腿左后-3/RL_thigh-1/腿部连接件中1-1;腿左后-3/RL_thigh-1/紧固件_腿部连接件中下-1;腿左后-3/RL_thigh-1/紧固件_腿部连接件上1-1;腿左后-3/RL_thigh-1/紧固件_腿部连接件上1-2;腿左后-3/RL_thigh-1/紧固件_电机连接件23-1;腿左后-3/RL_thigh-1/沉头螺栓M4-12-1;腿左后-3/RL_thigh-1/电机连接件3-2;腿左后-3/RL_thigh-1/沉头螺栓M4-12-2;腿左后-3/RL_thigh-1/沉头螺栓M4-12-3;腿左后-3/RL_thigh-1/沉头螺栓M4-12-4;腿左后-3/RL_thigh-1/沉头螺栓M4-12-5;腿左后-3/RL_thigh-1/紧固件_电机连接件23-2;腿左后-3/RL_thigh-1/紧固件_电机连接件23-3;腿左后-3/RL_thigh-1/紧固件_电机连接件23-4;腿左后-3/RL_thigh-1/紧固件_电机连接件23-5;腿左后-3/RL_thigh-1/紧固件_电机连接件23-6;腿左后-3/RL_thigh-1/沉头螺栓M4-12-6;腿左后-3/RL_thigh-1/沉头螺栓M4-12-7;腿左后-3/RL_thigh-1/沉头螺栓M4-12-8;腿左后-3/RL_thigh-1/沉头螺栓M4-12-9;腿左后-3/RL_thigh-1/沉头螺栓M4-12-10;腿左后-3/RL_thigh-1/紧固件_腿部连杆-1;腿左后-3/RL_thigh-1/紧固件_腿部连杆-2;腿左后-3/RL_thigh-1/紧固件_腿部连杆-3;腿左后-3/RL_thigh-1/紧固件_腿部连杆-4;腿左后-3/RL_thigh-1/内六角螺栓M4-8-1;腿左后-3/RL_thigh-1/内六角螺栓M4-8-2;腿左后-3/RL_thigh-1/内六角螺栓M4-8-3;腿左后-3/RL_thigh-1/内六角螺栓M4-8-4;腿左后-3/RL_thigh-1/内六角螺栓M4-8-5;腿左后-3/RL_thigh-1/内六角螺栓M4-8-6;腿左后-3/RL_thigh-1/大腿_镜像-1;腿左后-3/RL_thigh-1/DM_j8006-2ec_V1.1-3d_(以2D为准）-1;腿左后-3/RL_thigh-1/紧固件_腿部连接件上1-3,X11,Z11,RL_thigh,revolute,-0.422,0,0,0,0,0,base,0,0.707106781186547,0.707106781186549,0,0,0,0,,,,,,,,
RL_calf,0.0306134965442534,0.0562527895859488,-0.0428256461790004,0,0,0,0.309076243942189,9.66060168911263E-05,1.8405702895577E-05,-1.71436414924366E-05,9.57793978284836E-05,-3.50579652982818E-05,0.000101960823279053,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_calf.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_calf.STL,,腿左后-3/RL_calf-1/小腿_镜像-1;腿左后-3/RL_calf-1/腿部连接件中1-1;腿左后-3/RL_calf-1/腿部连接件上2-1;腿左后-3/RL_calf-1/腿部连杆上1-1;腿左后-3/RL_calf-1/紧固件_腿部连接件中下-1;腿左后-3/RL_calf-1/内六角螺栓M4-18-1;腿左后-3/RL_calf-1/内六角螺栓M4-18-2;腿左后-3/RL_calf-1/内六角螺栓M4-18-3;腿左后-3/RL_calf-1/内六角螺栓M4-18-4;腿左后-3/RL_calf-1/内六角螺栓M4-18-5;腿左后-3/RL_calf-1/内六角螺栓M4-18-6;腿左后-3/RL_calf-1/紧固件_腿部连杆-1;腿左后-3/RL_calf-1/紧固件_腿部连杆-2;腿左后-3/RL_calf-1/紧固件_腿部连接件上2-1;腿左后-3/RL_calf-1/紧固件_腿部连接件上2-2;腿左后-3/RL_calf-1/紧固件_腿部连接件上2-3;腿左后-3/RL_calf-1/紧固件_腿部连杆-3;腿左后-3/RL_calf-1/紧固件_腿部连杆-4,X12,Z12,RL_calf,revolute,0,0.0357088924499255,0.0357088924499157,0,0,0,RL_thigh,0,0.707106781186546,0.707106781186549,0,0,0,0,,,,,,,,
RL_3,-0.0290934291303198,0.00219353776732281,-0.110086866049337,0,0,0,0.190678698881411,9.42019076194597E-05,1.61926807431982E-06,2.17279795424829E-05,9.65720903222109E-05,2.94920301526514E-06,3.07565121573515E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_3.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_3.STL,,腿左后-3/RL_2-1/腿部连接件中2-1;腿左后-3/RL_2-1/腿部连杆下1-1;腿左后-3/RL_2-1/腿部连接件下2-1;腿左后-3/RL_2-1/紧固件_腿部连接件中下-1;腿左后-3/RL_2-1/紧固件_腿部连杆-1;腿左后-3/RL_2-1/紧固件_腿部连杆-2;腿左后-3/RL_2-1/紧固件_腿部连杆-3;腿左后-3/RL_2-1/紧固件_腿部连杆-4,X13,Z13,RL_3,revolute,0.0601103896865007,0.123095218921983,-0.117664998106234,0,0,0,RL_calf,-0.836516303737822,0.512047039647145,0.195059741539374,0,0,0,0,,,,,,,,
RL_1,0.0278504391734181,0.00140567520501225,-0.122543561062051,0,0,0,0.202929396248686,0.000103091541658584,-1.6137599287472E-06,-2.16323869046382E-05,0.000109121488755472,3.72346217146823E-06,2.9890465487698E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_1.STL,,腿左后-3/RL_1-1/紧固件_腿部连杆-1;腿左后-3/RL_1-1/紧固件_腿部连杆-2;腿左后-3/RL_1-1/紧固件_腿部连杆-3;腿左后-3/RL_1-1/紧固件_腿部连杆-4;腿左后-3/RL_1-1/足-1;腿左后-3/RL_1-1/腿部连杆下2-1;腿左后-3/RL_1-1/腿部连接件下1-1;腿左后-3/RL_1-1/腿部连接件中2-1,X14,Z14,RL_1,revolute,-0.0601103896865026,0.158804111371908,-0.0819561056563185,0,0,0,RL_thigh,0.836516303737811,0.512047039647158,0.195059741539385,0,0,0,0,,,,,,,,
RL_2,0.031016960556179,0.00332437181142839,0.0603726959180158,0,0,0,0.190678698881411,9.42019076194597E-05,1.61926807431982E-06,2.17279795424829E-05,9.65720903222109E-05,2.94920301526514E-06,3.07565121573515E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_2.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RL_2.STL,,腿左后-3/RL_2-1/腿部连接件中2-1;腿左后-3/RL_2-1/腿部连杆下1-1;腿左后-3/RL_2-1/腿部连接件下2-1;腿左后-3/RL_2-1/紧固件_腿部连接件中下-1;腿左后-3/RL_2-1/紧固件_腿部连杆-1;腿左后-3/RL_2-1/紧固件_腿部连杆-2;腿左后-3/RL_2-1/紧固件_腿部连杆-3;腿左后-3/RL_2-1/紧固件_腿部连杆-4,X15,Z15,RL_2,revolute,0.0601103896864999,-0.00113083404410538,-0.170459561967353,0,0,0,RL_1,0,-0.998349626939264,0.0574284110021534,0,0,0,0,,,,,,,,
RR_thigh,-0.0153651743390302,-0.0490559860509802,0.000223017472806361,0,0,0,0.641109400537613,0.000295890673886789,6.90640493158488E-07,3.67064758941977E-06,0.000375207823053912,0.000118121109125179,0.000373428417385179,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_thigh.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_thigh.STL,,腿右后-5/RR_thigh-1/电机连接件2-1;腿右后-5/RR_thigh-1/电机连接件3-1;腿右后-5/RR_thigh-1/腿部连杆上1-1;腿右后-5/RR_thigh-1/大腿-1;腿右后-5/RR_thigh-1/腿部连接件上1-1;腿右后-5/RR_thigh-1/腿部连接件中1-1;腿右后-5/RR_thigh-1/紧固件_腿部连接件中下-1;腿右后-5/RR_thigh-1/紧固件_腿部连接件上1-1;腿右后-5/RR_thigh-1/紧固件_腿部连接件上1-2;腿右后-5/RR_thigh-1/紧固件_腿部连接件上1-3;腿右后-5/RR_thigh-1/紧固件_电机连接件23-1;腿右后-5/RR_thigh-1/沉头螺栓M4-12-1;腿右后-5/RR_thigh-1/电机连接件3-2;腿右后-5/RR_thigh-1/沉头螺栓M4-12-2;腿右后-5/RR_thigh-1/紧固件_腿部连杆-1;腿右后-5/RR_thigh-1/紧固件_腿部连杆-2;腿右后-5/RR_thigh-1/沉头螺栓M4-12-3;腿右后-5/RR_thigh-1/沉头螺栓M4-12-4;腿右后-5/RR_thigh-1/沉头螺栓M4-12-5;腿右后-5/RR_thigh-1/紧固件_电机连接件23-2;腿右后-5/RR_thigh-1/紧固件_电机连接件23-3;腿右后-5/RR_thigh-1/紧固件_电机连接件23-4;腿右后-5/RR_thigh-1/紧固件_电机连接件23-5;腿右后-5/RR_thigh-1/紧固件_电机连接件23-6;腿右后-5/RR_thigh-1/沉头螺栓M4-12-6;腿右后-5/RR_thigh-1/沉头螺栓M4-12-7;腿右后-5/RR_thigh-1/沉头螺栓M4-12-8;腿右后-5/RR_thigh-1/沉头螺栓M4-12-9;腿右后-5/RR_thigh-1/沉头螺栓M4-12-10;腿右后-5/RR_thigh-1/紧固件_腿部连杆-3;腿右后-5/RR_thigh-1/紧固件_腿部连杆-4;腿右后-5/RR_thigh-1/内六角螺栓M4-8-1;腿右后-5/RR_thigh-1/内六角螺栓M4-8-2;腿右后-5/RR_thigh-1/内六角螺栓M4-8-3;腿右后-5/RR_thigh-1/内六角螺栓M4-8-4;腿右后-5/RR_thigh-1/内六角螺栓M4-8-5;腿右后-5/RR_thigh-1/内六角螺栓M4-8-6;腿右后-5/RR_thigh-1/DM_j8006-2ec_V1.1-3d_(以2D为准）-1,X16,Z16,RR_thigh,revolute,-0.422,-0.136475945135384,0,0,0,0,base,0,-0.707106781186552,0.707106781186543,0,0,0,0,,,,,,,,
RR_calf,0.0306135894955274,-0.0562528717647755,-0.0428254297418166,0,0,0,0.309076245030621,9.6606003349024E-05,-1.84057246790713E-05,-1.71436304004339E-05,9.57793839904749E-05,3.50579348665531E-05,0.000101960849875968,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_calf.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_calf.STL,,腿右后-5/RR_calf-1/小腿-1;腿右后-5/RR_calf-1/腿部连杆上2-1;腿右后-5/RR_calf-1/腿部连接件上2-1;腿右后-5/RR_calf-1/腿部连接件中1-1;腿右后-5/RR_calf-1/内六角螺栓M4-18-1;腿右后-5/RR_calf-1/内六角螺栓M4-18-2;腿右后-5/RR_calf-1/内六角螺栓M4-18-3;腿右后-5/RR_calf-1/内六角螺栓M4-18-4;腿右后-5/RR_calf-1/内六角螺栓M4-18-5;腿右后-5/RR_calf-1/内六角螺栓M4-18-6;腿右后-5/RR_calf-1/紧固件_腿部连接件上2-1;腿右后-5/RR_calf-1/紧固件_腿部连接件上2-2;腿右后-5/RR_calf-1/紧固件_腿部连杆-1;腿右后-5/RR_calf-1/紧固件_腿部连杆-2;腿右后-5/RR_calf-1/紧固件_腿部连杆-3;腿右后-5/RR_calf-1/紧固件_腿部连杆-4;腿右后-5/RR_calf-1/紧固件_腿部连接件中下-1;腿右后-5/RR_calf-1/紧固件_腿部连接件上2-3,X17,Z17,RR_calf,revolute,0,-0.0357088924499228,0.0357088924499181,0,0,0,RR_thigh,0,0.707106781186551,-0.707106781186544,0,0,0,0,,,,,,,,
RR_3,-0.0290932603647231,-0.00202325130715023,-0.11007690207997,0,0,0,0.190678699323537,9.42020705436015E-05,-1.61926027328569E-06,2.17279816222574E-05,9.65720893667547E-05,-2.94920820761512E-06,3.07563504685181E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_3.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_3.STL,,腿右后-5/RR_2-1/腿部连接件中2-1;腿右后-5/RR_2-1/腿部连杆下2-1;腿右后-5/RR_2-1/腿部连接件下2-1;腿右后-5/RR_2-1/紧固件_腿部连接件中下-1;腿右后-5/RR_2-1/紧固件_腿部连杆-1;腿右后-5/RR_2-1/紧固件_腿部连杆-2;腿右后-5/RR_2-1/紧固件_腿部连杆-3;腿右后-5/RR_2-1/紧固件_腿部连杆-4,X19,Z19,RR_3,revolute,0.0601103896865009,-0.123095218921982,-0.117664998106235,0,0,0,RR_calf,-0.836516303737812,-0.512047039647161,0.195059741539373,0,0,0,0,,,,,,,,
RR_1,0.02785045359708,-0.00140568503558564,-0.122543550491592,0,0,0,0.202929395916615,0.000103091544821748,1.61376639208782E-06,-2.16323859361852E-05,0.000109121488799288,-3.72346494453275E-06,2.98904620988759E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_1.STL,1,1,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_1.STL,,腿右后-5/RR_1-1/足-1;腿右后-5/RR_1-1/腿部连接件下1-1;腿右后-5/RR_1-1/腿部连杆下1-1;腿右后-5/RR_1-1/腿部连接件中2-1;腿右后-5/RR_1-1/紧固件_腿部连杆-1;腿右后-5/RR_1-1/紧固件_腿部连杆-2;腿右后-5/RR_1-1/紧固件_腿部连杆-3;腿右后-5/RR_1-1/紧固件_腿部连杆-4,X18,Z18,RR_1,revolute,-0.0601103896865072,-0.158804111371903,-0.0819561056563178,0,0,0,RR_thigh,0.836516303737808,-0.512047039647163,0.195059741539385,0,0,0,0,,,,,,,,
RR_2,0.0310171293217777,-0.00315408535125578,0.0603826598873825,0,0,0,0.190678699323537,9.42020705436015E-05,-1.61926027328569E-06,2.17279816222574E-05,9.65720893667547E-05,-2.94920820761512E-06,3.07563504685181E-05,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_2.STL,0.866666666666667,0.909803921568627,1,1,0,0,0,0,0,0,package://Urdf_Bennett_test3/meshes/RR_2.STL,,腿右后-5/RR_2-1/腿部连接件中2-1;腿右后-5/RR_2-1/腿部连杆下2-1;腿右后-5/RR_2-1/腿部连接件下2-1;腿右后-5/RR_2-1/紧固件_腿部连接件中下-1;腿右后-5/RR_2-1/紧固件_腿部连杆-1;腿右后-5/RR_2-1/紧固件_腿部连杆-2;腿右后-5/RR_2-1/紧固件_腿部连杆-3;腿右后-5/RR_2-1/紧固件_腿部连杆-4,X20,Z20,RR_2,revolute,0.0601103896865035,0.00113083404410397,-0.170459561967352,0,0,0,RR_1,0,-0.998349626939264,-0.0574284110021554,0,0,0,0,,,,,,,,
