time_s,segment,body,x_m,y_m,z_m
0.640000,0,FL_foot,0.24668781,0.19161107,0.02019625
0.640000,0,FR_foot,0.31038088,-0.29316333,0.02477741
0.640000,0,RL_foot,-0.07012187,0.02491281,0.15918140
0.640000,0,RR_foot,-0.19954515,-0.22849844,0.02017430
0.660000,0,FL_foot,0.24688070,0.19159666,0.02019223
0.660000,0,FR_foot,0.31519464,-0.29492456,0.02423751
0.660000,0,RL_foot,-0.06440393,0.02386111,0.15965287
0.660000,0,RR_foot,-0.19930905,-0.22847544,0.02016749
0.680000,0,FL_foot,0.24709952,0.19158001,0.02019286
0.680000,0,FR_foot,0.31929341,-0.29579183,0.02283388
0.680000,0,RL_foot,-0.05850544,0.02295385,0.16017602
0.680000,0,RR_foot,-0.19903031,-0.22842349,0.02016513
0.700000,0,FL_foot,0.24734248,0.19153844,0.02018823
0.700000,0,FR_foot,0.32309160,-0.29586112,0.02055424
0.700000,0,RL_foot,-0.05245522,0.02214436,0.16072315
0.700000,0,RR_foot,-0.19871223,-0.22840905,0.02016215
0.720000,0,FL_foot,0.24763016,0.19146447,0.02019214
0.720000,0,FR_foot,0.32346788,-0.29598635,0.02026264
0.720000,0,RL_foot,-0.04540686,0.02088160,0.16046566
0.720000,0,RR_foot,-0.19842874,-0.22863792,0.02019298
0.740000,0,FL_foot,0.24792594,0.19139133,0.02019286
0.740000,0,FR_foot,0.32365888,-0.29607299,0.02026093
0.740000,0,RL_foot,-0.03848455,0.01995485,0.15996224
0.740000,0,RR_foot,-0.19816202,-0.22857529,0.02018434
0.760000,0,FL_foot,0.24822417,0.19132914,0.02019291
0.760000,0,FR_foot,0.32386056,-0.29612985,0.02025925
0.760000,0,RL_foot,-0.03194696,0.01941107,0.15927009
0.760000,0,RR_foot,-0.19788432,-0.22848220,0.02018382
0.780000,0,FL_foot,0.24849889,0.19127254,0.02018856
0.780000,0,FR_foot,0.32406375,-0.29616666,0.02025616
0.780000,0,RL_foot,-0.02573099,0.01916003,0.15838218
0.780000,0,RR_foot,-0.19760768,-0.22838333,0.02018132
0.800000,0,FL_foot,0.24877059,0.19122857,0.02018476
0.800000,0,FR_foot,0.32428071,-0.29618406,0.02025408
0.800000,0,RL_foot,-0.01978467,0.01913648,0.15735833
0.800000,0,RR_foot,-0.19732858,-0.22827610,0.02017530
0.820000,0,FL_foot,0.24905302,0.19118460,0.02018501
0.820000,0,FR_foot,0.32448590,-0.29618195,0.02025201
0.820000,0,RL_foot,-0.01404737,0.01932821,0.15615857
0.820000,0,RR_foot,-0.19704573,-0.22814737,0.02017659
0.840000,0,FL_foot,0.24931374,0.19114180,0.02017905
0.840000,0,FR_foot,0.32469332,-0.29617608,0.02024915
0.840000,0,RL_foot,-0.00788931,0.02032011,0.15311213
0.840000,0,RR_foot,-0.19677049,-0.22802293,0.02016915
0.860000,0,FL_foot,0.24957235,0.19110280,0.02017313
0.860000,0,FR_foot,0.32489917,-0.29616448,0.02024680
0.860000,0,RL_foot,-0.00096256,0.02264454,0.14705785
0.860000,0,RR_foot,-0.19649573,-0.22790916,0.02015696
0.880000,0,FL_foot,0.24981950,0.19105518,0.02017164
0.880000,0,FR_foot,0.32510364,-0.29615921,0.02024469
0.880000,0,RL_foot,0.00691775,0.02692097,0.13719650
0.880000,0,RR_foot,-0.19624892,-0.22775039,0.02015210
0.900000,0,FL_foot,0.25006577,0.19100718,0.02016775
0.900000,0,FR_foot,0.32537866,-0.29617402,0.02024404
0.900000,0,RL_foot,0.01566467,0.03407249,0.12294518
0.900000,0,RR_foot,-0.19597854,-0.22766356,0.02015357
0.920000,0,FL_foot,0.25031370,0.19094385,0.02016762
0.920000,0,FR_foot,0.32569742,-0.29620013,0.02024698
0.920000,0,RL_foot,0.02478083,0.04523238,0.10432345
0.920000,0,RR_foot,-0.19573121,-0.22755490,0.02015639
0.940000,0,FL_foot,0.25056508,0.19085810,0.02016404
0.940000,0,FR_foot,0.32589599,-0.29622963,0.02024378
0.940000,0,RL_foot,0.03302618,0.06116367,0.08260270
0.940000,0,RR_foot,-0.19552429,-0.22741540,0.02015415
0.960000,0,FL_foot,0.25085071,0.19072746,0.02015579
0.960000,0,FR_foot,0.32607064,-0.29628170,0.02024137
0.960000,0,RL_foot,0.03849387,0.08097904,0.06052399
0.960000,0,RR_foot,-0.19530374,-0.22730973,0.02014909
0.980000,0,FL_foot,0.25117114,0.19054560,0.02014957
0.980000,0,FR_foot,0.32630989,-0.29638612,0.02023962
0.980000,0,RL_foot,0.04008375,0.10218440,0.04065230
0.980000,0,RR_foot,-0.19509611,-0.22720601,0.02015101
1.000000,0,FL_foot,0.25150818,0.19032039,0.02013567
1.000000,0,FR_foot,0.32653478,-0.29640946,0.02023473
1.000000,0,RL_foot,0.03787635,0.12087487,0.02474999
1.000000,0,RR_foot,-0.19489937,-0.22709994,0.02013822
1.020000,0,FL_foot,0.25398770,0.18894763,0.02083422
1.020000,0,FR_foot,0.32673663,-0.29648671,0.02023434
1.020000,0,RL_foot,0.03695695,0.12487879,0.02031730
1.020000,0,RR_foot,-0.19385460,-0.22425817,0.02092726
1.040000,0,FL_foot,0.26732332,0.17787279,0.02100611
1.040000,0,FR_foot,0.32696927,-0.29653707,0.02022777
1.040000,0,RL_foot,0.03717291,0.12486489,0.02031037
1.040000,0,RR_foot,-0.18690461,-0.21205920,0.02311705
1.060000,0,FL_foot,0.29359367,0.16485837,0.02049318
1.060000,0,FR_foot,0.32718232,-0.29658806,0.02022653
1.060000,0,RL_foot,0.03740685,0.12482154,0.02030892
1.060000,0,RR_foot,-0.17489193,-0.19876213,0.02454003
1.080000,0,FL_foot,0.33078876,0.15291685,0.02090681
1.080000,0,FR_foot,0.32739508,-0.29664555,0.02022770
1.080000,0,RL_foot,0.03765953,0.12484114,0.02030687
1.080000,0,RR_foot,-0.15917449,-0.18785290,0.02499031
1.100000,0,FL_foot,0.37262386,0.14255917,0.02362572
1.100000,0,FR_foot,0.32760626,-0.29669768,0.02022880
1.100000,0,RL_foot,0.03790732,0.12486370,0.02030464
1.100000,0,RR_foot,-0.14072493,-0.17903364,0.02527779
1.120000,0,FL_foot,0.41322079,0.13355376,0.02840705
1.120000,0,FR_foot,0.32784033,-0.29673511,0.02022879
1.120000,0,RL_foot,0.03816922,0.12484062,0.02031479
1.120000,0,RR_foot,-0.12032986,-0.17125234,0.02663692
1.140000,0,FL_foot,0.45000461,0.12656356,0.03374415
1.140000,0,FR_foot,0.32808816,-0.29677084,0.02022925
1.140000,0,RL_foot,0.03845209,0.12484583,0.02031606
1.140000,0,RR_foot,-0.09970899,-0.16539498,0.02901844
1.160000,0,FL_foot,0.48249000,0.12260408,0.03808903
1.160000,0,FR_foot,0.32835367,-0.29679894,0.02022191
1.160000,0,RL_foot,0.03875453,0.12481773,0.02030465
1.160000,0,RR_foot,-0.08012261,-0.16198671,0.03178095
1.180000,0,FL_foot,0.51074135,0.12172929,0.04081811
1.180000,0,FR_foot,0.32864133,-0.29681939,0.02022142
1.180000,0,RL_foot,0.03909618,0.12473134,0.02031161
1.180000,0,RR_foot,-0.06228737,-0.16114894,0.03413327
1.200000,0,FL_foot,0.53513706,0.12394729,0.04157683
1.200000,0,FR_foot,0.32895008,-0.29684079,0.02022158
1.200000,0,RL_foot,0.03946618,0.12466502,0.02030959
1.200000,0,RR_foot,-0.04567877,-0.16262701,0.03588794
1.220000,0,FL_foot,0.55505192,0.12849651,0.04012478
1.220000,0,FR_foot,0.32927945,-0.29686284,0.02021892
1.220000,0,RL_foot,0.03988183,0.12453907,0.02030474
1.220000,0,RR_foot,-0.02959520,-0.16626675,0.03707732
1.240000,0,FL_foot,0.56909704,0.13464506,0.03617273
1.240000,0,FR_foot,0.32961208,-0.29688832,0.02021644
1.240000,0,RL_foot,0.04033472,0.12440203,0.02029894
1.240000,0,RR_foot,-0.01427738,-0.17197603,0.03750717
1.260000,0,FL_foot,0.57694405,0.14145845,0.02969725
1.260000,0,FR_foot,0.32995668,-0.29691499,0.02021605
1.260000,0,RL_foot,0.04082562,0.12425808,0.02028942
1.260000,0,RR_foot,-0.00051097,-0.17973450,0.03705419
1.280000,0,FL_foot,0.57891625,0.14749278,0.02099417
1.280000,0,FR_foot,0.33032975,-0.29694125,0.02021135
1.280000,0,RL_foot,0.04135763,0.12411293,0.02027678
1.280000,0,RR_foot,0.01082906,-0.18926522,0.03596329
1.300000,0,FL_foot,0.57933939,0.14756297,0.02027043
1.300000,0,FR_foot,0.33076531,-0.29687765,0.02020222
1.300000,0,RL_foot,0.04133140,0.12656195,0.02044619
1.300000,0,RR_foot,0.02098971,-0.19767113,0.03061491
1.320000,0,FL_foot,0.57958663,0.14768262,0.02028302
1.320000,0,FR_foot,0.33115134,-0.29687977,0.02019750
1.320000,0,RL_foot,0.04145031,0.12635599,0.02022490
1.320000,0,RR_foot,0.02928738,-0.20547959,0.02335336
1.340000,0,FL_foot,0.57996410,0.14768809,0.02025110
1.340000,0,FR_foot,0.33410218,-0.29294965,0.02059471
1.340000,0,RL_foot,0.04168008,0.12495586,0.02101775
1.340000,0,RR_foot,0.03066588,-0.20706511,0.02014120
1.360000,0,FL_foot,0.58023596,0.14766882,0.02027256
1.360000,0,FR_foot,0.35588798,-0.27253091,0.02099295
1.360000,0,RL_foot,0.04569815,0.10622444,0.03303498
1.360000,0,RR_foot,0.03097582,-0.20707403,0.02017680
1.380000,0,FL_foot,0.58050853,0.14765477,0.02027534
1.380000,0,FR_foot,0.39616156,-0.25293466,0.02248569
1.380000,0,RL_foot,0.05680010,0.08315326,0.05195790
1.380000,0,RR_foot,0.03129329,-0.20701487,0.02016748
1.400000,0,FL_foot,0.58075720,0.14767645,0.02027388
1.400000,0,FR_foot,0.44309092,-0.24363355,0.02448438
1.400000,0,RL_foot,0.06989397,0.06773906,0.06884297
1.400000,0,RR_foot,0.03165453,-0.20692785,0.02017718
1.420000,0,FL_foot,0.58102524,0.14770649,0.02026570
1.420000,0,FR_foot,0.48748052,-0.24402449,0.02462279
1.420000,0,RL_foot,0.08300151,0.05745542,0.08285411
1.420000,0,RR_foot,0.03202686,-0.20689875,0.02017998
1.440000,0,FL_foot,0.58129156,0.14775804,0.02025851
1.440000,0,FR_foot,0.52711385,-0.25117895,0.02253182
1.440000,0,RL_foot,0.09645484,0.04999039,0.09434646
1.440000,0,RR_foot,0.03242708,-0.20687555,0.02017354
1.460000,0,FL_foot,0.58155906,0.14780287,0.02026363
1.460000,0,FR_foot,0.55942321,-0.26005930,0.02021948
1.460000,0,RL_foot,0.11027123,0.04400586,0.10405220
1.460000,0,RR_foot,0.03287251,-0.20691440,0.02022406
1.480000,0,FL_foot,0.58184743,0.14779659,0.02025176
1.480000,0,FR_foot,0.57818991,-0.26557314,0.02026368
1.480000,0,RL_foot,0.12487849,0.03871462,0.11141615
1.480000,0,RR_foot,0.03325675,-0.20688556,0.02020013
1.500000,0,FL_foot,0.58211470,0.14779626,0.02024741
1.500000,0,FR_foot,0.59119266,-0.27314806,0.02027179
1.500000,0,RL_foot,0.13927554,0.03379473,0.11739071
1.500000,0,RR_foot,0.03358595,-0.20680749,0.02017333
1.520000,0,FL_foot,0.58237225,0.14779857,0.02024353
1.520000,0,FR_foot,0.60103673,-0.28143224,0.02027885
1.520000,0,RL_foot,0.15272820,0.02923959,0.12230613
1.520000,0,RR_foot,0.03391762,-0.20673162,0.02016395
1.540000,0,FL_foot,0.58261937,0.14782137,0.02024224
1.540000,0,FR_foot,0.60857248,-0.28909689,0.02028308
1.540000,0,RL_foot,0.16493535,0.02523908,0.12635945
1.540000,0,RR_foot,0.03426721,-0.20663030,0.02016492
1.560000,0,FL_foot,0.58286840,0.14784844,0.02023807
1.560000,0,FR_foot,0.61421728,-0.29520956,0.02028649
1.560000,0,RL_foot,0.17597874,0.02185066,0.12964746
1.560000,0,RR_foot,0.03461371,-0.20653887,0.02015775
1.580000,0,FL_foot,0.58311749,0.14787024,0.02023665
1.580000,0,FR_foot,0.61826676,-0.29943314,0.02028890
1.580000,0,RL_foot,0.18602861,0.01905346,0.13226177
1.580000,0,RR_foot,0.03498094,-0.20642912,0.02016474
1.600000,0,FL_foot,0.58336091,0.14790384,0.02023441
1.600000,0,FR_foot,0.62104452,-0.30199501,0.02028644
1.600000,0,RL_foot,0.19521458,0.01682489,0.13425216
1.600000,0,RR_foot,0.03534089,-0.20632155,0.02016498
1.620000,0,FL_foot,0.58359718,0.14795125,0.02023129
1.620000,0,FR_foot,0.62276679,-0.30341750,0.02028080
1.620000,0,RL_foot,0.20361203,0.01515050,0.13566947
1.620000,0,RR_foot,0.03570394,-0.20620345,0.02016079
1.640000,0,FL_foot,0.58382678,0.14800356,0.02023098
1.640000,0,FR_foot,0.62374860,-0.30421486,0.02027936
1.640000,0,RL_foot,0.21129708,0.01401724,0.13657583
1.640000,0,RR_foot,0.03607640,-0.20606466,0.02016488
1.660000,0,FL_foot,0.58404273,0.14807363,0.02022914
1.660000,0,FR_foot,0.62433720,-0.30461931,0.02027561
1.660000,0,RL_foot,0.21836187,0.01337580,0.13704465
1.660000,0,RR_foot,0.03643721,-0.20591812,0.02016139
1.680000,0,FL_foot,0.58424956,0.14816059,0.02022843
1.680000,0,FR_foot,0.62468642,-0.30470723,0.02027172
1.680000,0,RL_foot,0.22488582,0.01317040,0.13715227
1.680000,0,RR_foot,0.03680690,-0.20575546,0.02015967
1.700000,0,FL_foot,0.58445477,0.14824662,0.02022683
1.700000,0,FR_foot,0.62496954,-0.30473325,0.02027138
1.700000,0,RL_foot,0.23094998,0.01333757,0.13693172
1.700000,0,RR_foot,0.03716620,-0.20558996,0.02016190
1.720000,0,FL_foot,0.58464676,0.14834957,0.02022777
1.720000,0,FR_foot,0.62530696,-0.30476296,0.02026896
1.720000,0,RL_foot,0.23658516,0.01382793,0.13644727
1.720000,0,RR_foot,0.03753137,-0.20541191,0.02016006
1.740000,0,FL_foot,0.58483493,0.14845583,0.02022446
1.740000,0,FR_foot,0.62565893,-0.30478275,0.02026384
1.740000,0,RL_foot,0.24186164,0.01457019,0.13571209
1.740000,0,RR_foot,0.03788480,-0.20522988,0.02015484
1.760000,0,FL_foot,0.58502680,0.14855172,0.02022523
1.760000,0,FR_foot,0.62607855,-0.30485836,0.02026419
1.760000,0,RL_foot,0.24682555,0.01549614,0.13479586
1.760000,0,RR_foot,0.03823639,-0.20505065,0.02015839
1.780000,0,FL_foot,0.58520705,0.14865276,0.02022575
1.780000,0,FR_foot,0.62641495,-0.30484313,0.02026253
1.780000,0,RL_foot,0.25152543,0.01655931,0.13374045
1.780000,0,RR_foot,0.03858764,-0.20486456,0.02015693
1.800000,0,FL_foot,0.58538759,0.14874853,0.02021904
1.800000,0,FR_foot,0.62681830,-0.30487281,0.02025544
1.800000,0,RL_foot,0.25614014,0.01804745,0.13175723
1.800000,0,RR_foot,0.03892390,-0.20467864,0.02014720
1.820000,0,FL_foot,0.58556807,0.14883089,0.02021551
1.820000,0,FR_foot,0.62734902,-0.30502903,0.02025345
1.820000,0,RL_foot,0.26084024,0.02046738,0.12765729
1.820000,0,RR_foot,0.03925680,-0.20450719,0.02014128
1.840000,0,FL_foot,0.58575016,0.14889736,0.02021333
1.840000,0,FR_foot,0.62813163,-0.30540225,0.02025217
1.840000,0,RL_foot,0.26574546,0.02429157,0.12052836
1.840000,0,RR_foot,0.03956489,-0.20430385,0.02012898
1.860000,0,FL_foot,0.58593839,0.14894521,0.02020954
1.860000,0,FR_foot,0.62925541,-0.30605882,0.02024993
1.860000,0,RL_foot,0.27086300,0.03007511,0.10973843
1.860000,0,RR_foot,0.03987670,-0.20414318,0.02011809
1.880000,0,FL_foot,0.58613425,0.14896317,0.02020869
1.880000,0,FR_foot,0.63064581,-0.30674526,0.02025132
1.880000,0,RL_foot,0.27591240,0.03875210,0.09476660
1.880000,0,RR_foot,0.04019166,-0.20400511,0.02012780
1.900000,0,FL_foot,0.58634448,0.14894474,0.02020791
1.900000,0,FR_foot,0.63208812,-0.30722675,0.02025201
1.900000,0,RL_foot,0.28014719,0.05140987,0.07575948
1.900000,0,RR_foot,0.04046302,-0.20381893,0.02012620
1.920000,0,FL_foot,0.58657938,0.14887062,0.02020780
1.920000,0,FR_foot,0.63387930,-0.30750772,0.02025414
1.920000,0,RL_foot,0.28251696,0.06719527,0.05574744
1.920000,0,RR_foot,0.04077167,-0.20370141,0.02013189
1.940000,0,FL_foot,0.58683306,0.14876767,0.02020433
1.940000,0,FR_foot,0.63571107,-0.30747682,0.02025280
1.940000,0,RL_foot,0.28285480,0.08352257,0.03801846
1.940000,0,RR_foot,0.04107554,-0.20358907,0.02014583
1.960000,0,FL_foot,0.58709443,0.14864333,0.02020037
1.960000,0,FR_foot,0.63588041,-0.30755049,0.02024909
1.960000,0,RL_foot,0.28097558,0.09869839,0.02276832
1.960000,0,RR_foot,0.04135397,-0.20348027,0.02012954
1.980000,0,FL_foot,0.59179211,0.15132305,0.02251127
1.980000,0,FR_foot,0.63546288,-0.30613297,0.02025665
1.980000,0,RL_foot,0.28055912,0.10406696,0.02006795
1.980000,0,RR_foot,0.04389943,-0.19850805,0.02110953
2.000000,0,FL_foot,0.60809624,0.14615788,0.02480103
2.000000,0,FR_foot,0.63568282,-0.30614492,0.02024306
2.000000,0,RL_foot,0.28076211,0.10406204,0.02027719
2.000000,0,RR_foot,0.05315020,-0.18877108,0.02164719
2.020000,0,FL_foot,0.63688648,0.13727090,0.02760704
2.020000,0,FR_foot,0.63586128,-0.30616707,0.02024145
2.020000,0,RL_foot,0.28099066,0.10399870,0.02030998
2.020000,0,RR_foot,0.07049275,-0.17796327,0.02170952
2.040000,0,FL_foot,0.67309451,0.12536031,0.03259071
2.040000,0,FR_foot,0.63602722,-0.30617362,0.02023986
2.040000,0,RL_foot,0.28122234,0.10397475,0.02030759
2.040000,0,RR_foot,0.09375591,-0.16949409,0.02202423
2.060000,0,FL_foot,0.71025360,0.11391099,0.03950391
2.060000,0,FR_foot,0.63621861,-0.30617568,0.02024215
2.060000,0,RL_foot,0.28146127,0.10395040,0.02030971
2.060000,0,RR_foot,0.11915068,-0.16431731,0.02285239
2.080000,0,FL_foot,0.74460906,0.10619148,0.04627087
2.080000,0,FR_foot,0.63643265,-0.30617985,0.02024218
2.080000,0,RL_foot,0.28173918,0.10387187,0.02032256
2.080000,0,RR_foot,0.14402501,-0.16128044,0.02464027
2.100000,0,FL_foot,0.77506185,0.10343452,0.05117150
2.100000,0,FR_foot,0.63667250,-0.30617842,0.02023662
2.100000,0,RL_foot,0.28204352,0.10382348,0.02031984
2.100000,0,RR_foot,0.16650097,-0.16055989,0.02677912
2.120000,0,FL_foot,0.80135727,0.10547409,0.05352701
2.120000,0,FR_foot,0.63694042,-0.30618519,0.02023227
2.120000,0,RL_foot,0.28238559,0.10373539,0.02031197
2.120000,0,RR_foot,0.18660036,-0.16185345,0.02898156
2.140000,0,FL_foot,0.82265186,0.11108714,0.05320659
2.140000,0,FR_foot,0.63722128,-0.30620590,0.02022929
2.140000,0,RL_foot,0.28277805,0.10358520,0.02031746
2.140000,0,RR_foot,0.20522428,-0.16505092,0.03108786
2.160000,0,FL_foot,0.83830458,0.11872055,0.05023509
2.160000,0,FR_foot,0.63750809,-0.30623627,0.02022666
2.160000,0,RL_foot,0.28319278,0.10345907,0.02030054
2.160000,0,RR_foot,0.22298974,-0.16986324,0.03317753
2.180000,0,FL_foot,0.84802884,0.12675846,0.04473047
2.180000,0,FR_foot,0.63779467,-0.30628723,0.02022396
2.180000,0,RL_foot,0.28365287,0.10329899,0.02029339
