time_s,segment,body,x_m,y_m,z_m
1.600000,0,RL_2,-0.43484029,0.24819046,0.07621408
1.600000,0,RR_2,-0.36204249,-0.22045073,0.10545617
1.620000,0,FL_2,0.01236298,0.08812088,0.10102466
1.620000,0,FR_2,-0.09133293,-0.37694103,0.08496144
1.620000,0,RL_2,-0.43967485,0.24878402,0.07667215
1.620000,0,RR_2,-0.36473566,-0.21988568,0.10581812
1.640000,0,FL_2,0.01522171,0.08706950,0.10191678
1.640000,0,FR_2,-0.08836971,-0.37878445,0.08492762
1.640000,0,RL_2,-0.44438410,0.24995171,0.07743831
1.640000,0,RR_2,-0.36684150,-0.21965821,0.10593583
1.660000,0,FL_2,0.01809927,0.08649981,0.10241909
1.660000,0,FR_2,-0.08520441,-0.38033229,0.08476129
1.660000,0,RL_2,-0.44911313,0.25056055,0.07804121
1.660000,0,RR_2,-0.36912104,-0.21949601,0.10600096
1.680000,0,FL_2,0.02095401,0.08609594,0.10278781
1.680000,0,FR_2,-0.08158293,-0.38155439,0.08438495
1.680000,0,RL_2,-0.45386037,0.25069314,0.07850763
1.680000,0,RR_2,-0.37159818,-0.21964478,0.10580625
1.700000,0,FL_2,0.02364111,0.08578415,0.10308176
1.700000,0,FR_2,-0.07764493,-0.38243097,0.08383081
1.700000,0,RL_2,-0.45838216,0.25058448,0.07891116
1.700000,0,RR_2,-0.37414628,-0.21996826,0.10546698
1.720000,0,FL_2,0.02619233,0.08553835,0.10332201
1.720000,0,FR_2,-0.07348997,-0.38309127,0.08318490
1.720000,0,RL_2,-0.46263880,0.25031087,0.07927102
1.720000,0,RR_2,-0.37671900,-0.22034994,0.10508220
1.740000,0,FL_2,0.02864221,0.08531980,0.10354114
1.740000,0,FR_2,-0.06925131,-0.38362181,0.08251889
1.740000,0,RL_2,-0.46664596,0.24993208,0.07960590
1.740000,0,RR_2,-0.37925673,-0.22073260,0.10470112
1.760000,0,FL_2,0.03107362,0.08511482,0.10375172
1.760000,0,FR_2,-0.06499694,-0.38411582,0.08188926
1.760000,0,RL_2,-0.47050479,0.24945629,0.07992509
1.760000,0,RR_2,-0.38178518,-0.22107510,0.10435733
1.780000,0,FL_2,0.03350180,0.08488607,0.10398535
1.780000,0,FR_2,-0.06079593,-0.38458812,0.08131498
1.780000,0,RL_2,-0.47428760,0.24893330,0.08025675
1.780000,0,RR_2,-0.38428479,-0.22139308,0.10403840
1.800000,0,FL_2,0.03601209,0.08464514,0.10423400
1.800000,0,FR_2,-0.05660507,-0.38510078,0.08081353
1.800000,0,RL_2,-0.47812986,0.24833742,0.08061001
1.800000,0,RR_2,-0.38684559,-0.22166488,0.10376049
1.820000,0,FL_2,0.03853387,0.08434597,0.10453534
1.820000,0,FR_2,-0.05246758,-0.38558397,0.08036059
1.820000,0,RL_2,-0.48203155,0.24775170,0.08102294
1.820000,0,RR_2,-0.38939291,-0.22194399,0.10348029
1.840000,0,FL_2,0.04115560,0.08403833,0.10484929
1.840000,0,FR_2,-0.04828516,-0.38610470,0.07996921
1.840000,0,RL_2,-0.48608756,0.24710247,0.08148412
1.840000,0,RR_2,-0.39204198,-0.22217290,0.10324404
1.860000,0,FL_2,0.04370637,0.08365761,0.10522717
1.860000,0,FR_2,-0.04416571,-0.38652733,0.07959565
1.860000,0,RL_2,-0.49017033,0.24651745,0.08202863
1.860000,0,RR_2,-0.39461339,-0.22243741,0.10298297
1.880000,0,FL_2,0.04635812,0.08330414,0.10558800
1.880000,0,FR_2,-0.03995864,-0.38699713,0.07928319
1.880000,0,RL_2,-0.49438220,0.24582846,0.08260744
1.880000,0,RR_2,-0.39730692,-0.22261207,0.10279901
1.900000,0,FL_2,0.04885620,0.08286494,0.10602113
1.900000,0,FR_2,-0.03585286,-0.38731638,0.07896771
1.900000,0,RL_2,-0.49851328,0.24523404,0.08326285
1.900000,0,RR_2,-0.39984584,-0.22285233,0.10256603
1.920000,0,FL_2,0.05149690,0.08248900,0.10640805
1.920000,0,FR_2,-0.03162327,-0.38772452,0.07873005
1.920000,0,RL_2,-0.50273693,0.24446601,0.08391983
1.920000,0,RR_2,-0.40255150,-0.22295390,0.10245091
1.940000,0,FL_2,0.05392312,0.08250437,0.10646330
1.940000,0,FR_2,-0.02744606,-0.38733104,0.07819620
1.940000,0,RL_2,-0.50662845,0.24322313,0.08434983
1.940000,0,RR_2,-0.40510920,-0.22366041,0.10183588
1.960000,0,FL_2,0.05629785,0.08241387,0.10661091
1.960000,0,FR_2,-0.02296764,-0.38712135,0.07777581
1.960000,0,RL_2,-0.51032758,0.24193513,0.08476250
1.960000,0,RR_2,-0.40801513,-0.22397731,0.10154794
1.980000,0,FL_2,0.05849019,0.08307281,0.10613748
1.980000,0,FR_2,-0.01850433,-0.38571998,0.07690814
1.980000,0,RL_2,-0.51343626,0.23984805,0.08474240
1.980000,0,RR_2,-0.41073826,-0.22528695,0.10045330
2.000000,0,FL_2,0.06046658,0.08281976,0.10641594
2.000000,0,FR_2,-0.01375768,-0.38539383,0.07655057
2.000000,0,RL_2,-0.51636261,0.23864122,0.08506538
2.000000,0,RR_2,-0.41377059,-0.22534022,0.10039210
2.020000,0,FL_2,0.06263502,0.08301307,0.10634017
2.020000,0,FR_2,-0.00939436,-0.38453645,0.07605076
2.020000,0,RL_2,-0.51918924,0.23712876,0.08527404
2.020000,0,RR_2,-0.41628131,-0.22613606,0.09973797
2.040000,0,FL_2,0.06499887,0.08424547,0.10544956
2.040000,0,FR_2,-0.00464846,-0.38252446,0.07514794
2.040000,0,RL_2,-0.52170801,0.23408426,0.08486391
2.040000,0,RR_2,-0.41944855,-0.22757278,0.09858783
2.060000,0,FL_2,0.06664781,0.08407535,0.10565978
2.060000,0,FR_2,0.00013265,-0.38152438,0.07472827
2.060000,0,RL_2,-0.52398211,0.23266357,0.08502054
2.060000,0,RR_2,-0.42248237,-0.22794539,0.09829377
2.080000,0,FL_2,0.06883232,0.08445195,0.10546885
2.080000,0,FR_2,0.00459010,-0.38042411,0.07433904
2.080000,0,RL_2,-0.52643609,0.23086949,0.08512796
2.080000,0,RR_2,-0.42520821,-0.22865266,0.09774818
2.100000,0,FL_2,0.07107770,0.08592987,0.10444880
2.100000,0,FR_2,0.00918666,-0.37778276,0.07345997
2.100000,0,RL_2,-0.52851456,0.22755606,0.08465978
2.100000,0,RR_2,-0.42839444,-0.23044556,0.09639560
2.120000,0,FL_2,0.07262339,0.08612717,0.10438865
2.120000,0,FR_2,0.01390562,-0.37625563,0.07307537
2.120000,0,RL_2,-0.53037989,0.22573552,0.08465853
2.120000,0,RR_2,-0.43158051,-0.23095015,0.09603937
2.140000,0,FL_2,0.07460792,0.08668998,0.10408813
2.140000,0,FR_2,0.01825952,-0.37470463,0.07274149
2.140000,0,RL_2,-0.53239715,0.22374649,0.08468257
2.140000,0,RR_2,-0.43438944,-0.23181365,0.09542803
2.160000,0,FL_2,0.07677409,0.08835041,0.10301583
2.160000,0,FR_2,0.02271130,-0.37177369,0.07204212
2.160000,0,RL_2,-0.53406298,0.22029147,0.08422188
2.160000,0,RR_2,-0.43769300,-0.23362815,0.09416091
2.180000,0,FL_2,0.07817154,0.08868231,0.10287741
2.180000,0,FR_2,0.02719325,-0.36995086,0.07178521
2.180000,0,RL_2,-0.53555465,0.21841598,0.08419076
2.180000,0,RR_2,-0.44084281,-0.23421298,0.09379792
2.200000,0,FL_2,0.08006322,0.08938034,0.10252453
2.200000,0,FR_2,0.03130084,-0.36818832,0.07158844
